depth_m,speed_mps,cweight_kg,whp_barg,temp_degC,pressure_bara,frequency_hz,datetime,timedelta_sec
594.96313,1.5112305,100.81525,-0.34403652,61.538723,19.929047,-15.155769,2020-12-11 16:11:34.080,24289.632
595.40393,1.5110418,101.833115,-0.34326166,61.71842,19.96352,-15.48303,2020-12-11 16:11:34.944,24290.496
595.88477,1.5110029,101.46686,-0.34393966,61.97105,20.001226,-15.496495,2020-12-11 16:11:34.944,24290.496
596.0815,1.5110911,100.410805,-0.34374595,62.252357,20.037855,-14.976476,2020-12-11 16:11:34.944,24290.496
596.4603,1.5105387,100.74337,-0.34374595,62.494617,20.073406,-14.748971,2020-12-11 16:11:35.808,24291.36
596.8392,1.5109112,100.88942,-0.3443271,62.713448,20.108957,-15.442956,2020-12-11 16:11:35.808,24291.36
597.21436,1.5110723,103.17451,-0.34393966,62.775974,20.14774,-15.563946,2020-12-11 16:11:35.808,24291.36
597.59326,1.5106392,100.70515,-0.34413487,62.835896,20.18329,-14.725747,2020-12-11 16:11:36.672,24292.224
597.98663,1.5115631,100.69615,-0.3438428,62.864555,20.218842,-14.824256,2020-12-11 16:11:36.672,24292.224
598.42377,1.5108503,101.13881,-0.3431648,62.908844,20.256548,-14.893842,2020-12-11 16:11:36.672,24292.224
598.90826,1.5119896,101.165764,-0.34277737,62.947926,20.292099,-15.133328,2020-12-11 16:11:36.672,24292.224
599.105,1.512038,102.33192,-0.3424868,62.947926,20.328726,-15.6210785,2020-12-11 16:11:37.536,24293.088
599.4838,1.5110723,103.72053,-0.34277737,62.960953,20.365355,-15.26645,2020-12-11 16:11:37.536,24293.088
599.8736,1.5109112,101.69154,-0.34326166,62.994823,20.401983,-14.672349,2020-12-11 16:11:37.536,24293.088
600.2525,1.5104585,102.03306,-0.34355074,63.052147,20.437534,-14.557191,2020-12-11 16:11:38.400,24293.952
600.61676,1.5117594,101.77695,-0.34413487,63.148552,20.474163,-14.779201,2020-12-11 16:11:38.400,24293.952
601.0685,1.5108703,102.365616,-0.3438428,63.216297,20.511868,-14.157903,2020-12-11 16:11:38.400,24293.952
601.553,1.5108354,101.781425,-0.3431648,63.315315,20.54634,-13.648618,2020-12-11 16:11:38.400,24293.952
601.7642,1.5115833,103.46661,-0.34403652,63.469055,20.58297,-13.474104,2020-12-11 16:11:39.264,24294.816
602.14307,1.5115631,102.93635,-0.34345537,63.630623,20.620676,-13.671332,2020-12-11 16:11:39.264,24294.816
602.5037,1.5109112,101.22193,-0.3431648,63.8339,20.65515,-13.496221,2020-12-11 16:11:39.264,24294.816
602.88257,1.5110911,101.21969,-0.3436491,63.90427,20.691778,-13.089799,2020-12-11 16:11:40.128,24295.68
603.276,1.5115993,101.89377,-0.3438428,63.935543,20.728407,-13.374036,2020-12-11 16:11:40.128,24295.68
603.71313,1.5108703,103.20821,-0.3438428,63.940758,20.765034,-13.273879,2020-12-11 16:11:40.128,24295.68
604.19763,1.5108354,102.52966,-0.34413487,64.06586,20.800585,-13.311141,2020-12-11 16:11:40.128,24295.68
604.39435,1.51093,104.45972,-0.34287423,64.245705,20.836136,-13.264705,2020-12-11 16:11:40.992,24296.544
604.7878,1.5117594,103.6486,-0.34151673,64.64193,20.872765,-13.071647,2020-12-11 16:11:40.992,24296.544
605.1484,1.5105387,103.17451,-0.3429711,64.88438,20.909393,-13.514129,2020-12-11 16:11:40.992,24296.544
605.5418,1.5107511,104.14292,-0.34209788,65.142494,20.946022,-13.466768,2020-12-11 16:11:41.856,24297.408
605.90607,1.5117455,101.55897,-0.34190565,65.23375,20.981573,-12.937885,2020-12-11 16:11:41.856,24297.408
606.2813,1.5106493,101.31405,-0.34190565,65.272865,21.018202,-13.236912,2020-12-11 16:11:41.856,24297.408
606.73663,1.5110418,104.03509,-0.34287423,65.30415,21.054829,-13.229615,2020-12-11 16:11:41.856,24297.408
607.2211,1.5119896,103.65536,-0.34326166,65.418884,21.089304,-13.220009,2020-12-11 16:11:42.720,24298.272
607.41785,1.5117594,103.11834,-0.34277737,65.54665,21.128086,-12.741473,2020-12-11 16:11:42.720,24298.272
607.7967,1.512038,102.10275,-0.34238994,65.69269,21.163637,-12.003218,2020-12-11 16:11:42.720,24298.272
608.17194,1.5110911,102.21733,-0.34335852,65.783966,21.200266,-12.260567,2020-12-11 16:11:43.584,24299.136
608.5544,1.5128899,103.21269,-0.3416136,65.84916,21.235817,-12.05814,2020-12-11 16:11:43.584,24299.136
608.9296,1.5117594,103.3745,-0.34219623,65.8961,21.271368,-11.9320135,2020-12-11 16:11:43.584,24299.136
609.38495,1.5122263,103.08463,-0.34229308,65.950874,21.307997,-12.457573,2020-12-11 16:11:43.584,24299.136
609.8658,1.5119896,101.446625,-0.3431648,66.05519,21.344624,-12.568699,2020-12-11 16:11:44.448,24300.0
610.06616,1.5131648,101.961174,-0.34306645,66.10475,21.381252,-12.959917,2020-12-11 16:11:44.448,24300.0
610.445,1.5129801,103.54077,-0.3431648,66.19343,21.417881,-13.186903,2020-12-11 16:11:44.448,24300.0
610.8348,1.5127797,103.43738,-0.34190565,66.24038,21.453432,-12.555305,2020-12-11 16:11:45.312,24300.864
611.1991,1.5131648,102.376854,-0.34151673,66.30559,21.49006,-11.846319,2020-12-11 16:11:45.312,24300.864
611.57794,1.5129089,103.64188,-0.34190565,66.35514,21.526688,-11.319597,2020-12-11 16:11:45.312,24300.864
612.026,1.5108703,104.228325,-0.34229308,66.41253,21.562239,-11.536382,2020-12-11 16:11:46.176,24301.728
612.50684,1.5096616,102.42855,-0.34306645,66.47252,21.598867,-11.515286,2020-12-11 16:11:46.176,24301.728
612.6999,1.509318,102.32068,-0.34345537,66.58469,21.634418,-11.653681,2020-12-11 16:11:46.176,24301.728
613.07513,1.5069174,104.477715,-0.3413245,66.71773,21.672125,-12.19675,2020-12-11 16:11:46.176,24301.728
613.4503,1.506897,102.868935,-0.34229308,66.83251,21.70552,-11.651559,2020-12-11 16:11:47.040,24302.592
613.8401,1.5062765,102.500435,-0.34306645,66.855995,21.743227,-11.269614,2020-12-11 16:11:47.040,24302.592
614.2044,1.5060806,103.50478,-0.34326166,66.82729,21.778778,-11.524383,2020-12-11 16:11:47.040,24302.592
614.65607,1.5048869,104.15192,-0.3429711,66.75425,21.81433,-12.086037,2020-12-11 16:11:47.904,24303.456
615.14056,1.5049862,101.69154,-0.34413487,66.681206,21.850958,-11.514024,2020-12-11 16:11:47.904,24303.456
615.3336,1.504188,103.62389,-0.34393966,66.728165,21.887585,-10.7453,2020-12-11 16:11:47.904,24303.456
615.7125,1.504476,103.67331,-0.34277737,66.822075,21.923136,-11.087289,2020-12-11 16:11:47.904,24303.456
616.0914,1.504476,103.214966,-0.3424868,66.97078,21.958687,-11.300682,2020-12-11 16:11:48.768,24304.32
616.4702,1.5053147,104.82151,-0.3431648,67.106445,21.996393,-11.625357,2020-12-11 16:11:48.768,24304.32
616.84906,1.507206,104.86417,-0.34335852,67.22907,22.031944,-11.358609,2020-12-11 16:11:48.768,24304.32
617.2279,1.5093384,102.988,-0.34355074,67.29952,22.067495,-10.922782,2020-12-11 16:11:49.632,24305.184
617.6832,1.5108503,104.524895,-0.3431648,67.34649,22.105202,-11.106263,2020-12-11 16:11:49.632,24305.184
618.1641,1.5108354,105.50006,-0.34413487,67.325615,22.14075,-11.745803,2020-12-11 16:11:49.632,24305.184
618.379,1.5129801,103.79688,-0.3443271,67.286476,22.176302,-11.035003,2020-12-11 16:11:49.632,24305.184
618.7433,1.5129598,103.02622,-0.34374595,67.26299,22.214008,-10.535026,2020-12-11 16:11:50.496,24306.048
619.1185,1.512038,104.72711,-0.3431648,67.2369,22.250637,-11.404976,2020-12-11 16:11:50.496,24306.048
619.4974,1.5129089,105.327065,-0.34335852,67.27343,22.286188,-11.38462,2020-12-11 16:11:50.496,24306.048
619.8908,1.5140166,104.455246,-0.3436491,67.26299,22.322817,-10.813987,2020-12-11 16:11:51.360,24306.912
620.33154,1.5144323,104.90463,-0.34258217,67.30735,22.359444,-10.630967,2020-12-11 16:11:51.360,24306.912
620.81604,1.5143175,104.47548,-0.34258217,67.33083,22.396072,-10.4083605,2020-12-11 16:11:51.360,24306.912
621.01276,1.5141805,103.97216,-0.34306645,67.36475,22.430546,-10.334882,2020-12-11 16:11:51.360,24306.912
621.3916,1.5141805,105.48435,-0.34258217,67.3778,22.468252,-10.980397,2020-12-11 16:11:52.224,24307.776
621.76685,1.5129801,105.13608,-0.34287423,67.4065,22.503803,-10.767778,2020-12-11 16:11:52.224,24307.776
622.1457,1.5131648,104.28449,-0.34190565,67.429985,22.540432,-10.67353,2020-12-11 16:11:52.224,24307.776
622.52454,1.5129089,104.192375,-0.3416136,67.461296,22.574905,-11.009866,2020-12-11 16:11:53.088,24308.64
622.97626,1.5122464,105.36973,-0.34209788,67.432594,22.613688,-10.762245,2020-12-11 16:11:53.088,24308.64
623.46436,1.5131633,104.385605,-0.34209788,67.40911,22.649239,-10.952559,2020-12-11 16:11:53.088,24308.64
623.6611,1.5141805,104.057556,-0.34200102,67.37519,22.68479,-10.7069845,2020-12-11 16:11:53.088,24308.64
624.03625,1.5129598,105.78541,-0.34209788,67.325615,22.722496,-11.168293,2020-12-11 16:11:53.952,24309.504
624.41516,1.5131648,105.65058,-0.34190565,67.356926,22.759125,-10.644749,2020-12-11 16:11:53.952,24309.504
624.794,1.5133328,104.670944,-0.34200102,67.429985,22.793598,-10.785375,2020-12-11 16:11:53.952,24309.504
625.17285,1.5129089,105.25291,-0.34171194,67.5448,22.831305,-10.800301,2020-12-11 16:11:54.816,24310.368
625.5517,1.5129801,105.585464,-0.3424868,67.67527,22.866856,-10.502031,2020-12-11 16:11:54.816,24310.368
625.9925,1.5134511,105.81463,-0.34219623,67.77183,22.90456,-10.573361,2020-12-11 16:11:54.816,24310.368
626.4915,1.5143175,105.491066,-0.34219623,67.86838,22.940111,-10.604418,2020-12-11 16:11:55.680,24311.232
626.6846,1.5129598,104.83046,-0.3418088,67.928406,22.975662,-10.412085,2020-12-11 16:11:55.680,24311.232
627.0671,1.5141805,104.612526,-0.3411293,67.94406,23.012291,-10.375703,2020-12-11 16:11:55.680,24311.232
627.4423,1.5131648,105.01473,-0.3411293,67.959724,23.047842,-10.763959,2020-12-11 16:11:55.680,24311.232
627.82117,1.5140343,106.10897,-0.34093708,67.96494,23.085546,-10.252406,2020-12-11 16:11:56.544,24312.096
628.2,1.5129801,105.40794,-0.34190565,67.959724,23.121098,-9.835544,2020-12-11 16:11:56.544,24312.096
628.64075,1.5146356,104.94733,-0.34122765,67.93623,23.157726,-10.19831,2020-12-11 16:11:56.544,24312.096
629.13983,1.5143175,105.70904,-0.34287423,67.8997,23.193277,-10.358922,2020-12-11 16:11:57.408,24312.96
629.3329,1.5129598,106.68193,-0.3429711,67.86577,23.228828,-10.40484,2020-12-11 16:11:57.408,24312.96
629.7154,1.5141805,105.536,-0.34190565,67.83185,23.265457,-10.904941,2020-12-11 16:11:57.408,24312.96
630.09064,1.5129801,104.55859,-0.34200102,67.86577,23.302086,-10.67394,2020-12-11 16:11:57.408,24312.96
630.4695,1.5131648,106.32242,-0.34287423,67.89709,23.33979,-10.583663,2020-12-11 16:11:58.272,24313.824
630.8483,1.5127212,105.53824,-0.34238994,67.96233,23.375341,-11.102812,2020-12-11 16:11:58.272,24313.824
631.28546,1.5134511,105.3293,-0.34229308,68.0615,23.410892,-10.787239,2020-12-11 16:11:58.272,24313.824
631.7845,1.5119896,105.432655,-0.34190565,68.12675,23.447521,-10.219239,2020-12-11 16:11:59.136,24314.688
631.9812,1.5129598,105.62588,-0.34258217,68.23376,23.483072,-9.9379225,2020-12-11 16:11:59.136,24314.688
632.36005,1.5129598,105.84609,-0.34200102,68.31467,23.519701,-9.859782,2020-12-11 16:11:59.136,24314.688
632.7389,1.5129598,106.58082,-0.34190565,68.395584,23.555252,-9.928376,2020-12-11 16:11:59.136,24314.688
633.1178,1.5131648,106.178604,-0.34142137,68.45562,23.592958,-9.918348,2020-12-11 16:12:00.000,24315.552
633.49664,1.5127401,105.78768,-0.34229308,68.4765,23.627432,-9.974898,2020-12-11 16:12:00.000,24315.552
633.8755,1.5142008,107.329056,-0.3426805,68.50782,23.665136,-10.499847,2020-12-11 16:12:00.000,24315.552
634.3308,1.5132517,106.30671,-0.34171194,68.55481,23.701765,-10.474615,2020-12-11 16:12:00.864,24316.416
634.8153,1.5143175,105.385475,-0.34238994,68.60179,23.737316,-10.117934,2020-12-11 16:12:00.864,24316.416
635.012,1.5141805,106.62352,-0.3426805,68.640945,23.773945,-9.927086,2020-12-11 16:12:00.864,24316.416
635.39087,1.5141805,107.04595,-0.3424868,68.65139,23.810574,-9.881554,2020-12-11 16:12:00.864,24316.416
635.7697,1.5142728,105.62364,-0.34084022,68.67488,23.846125,-9.621097,2020-12-11 16:12:01.728,24317.28
636.14856,1.5149838,106.49994,-0.34200102,68.685326,23.882751,-9.648929,2020-12-11 16:12:01.728,24317.28
636.5274,1.5154012,105.76745,-0.34151673,68.687935,23.91938,-10.05343,2020-12-11 16:12:01.728,24317.28
636.96454,1.5146356,106.33366,-0.34084022,68.7532,23.954931,-10.376682,2020-12-11 16:12:02.592,24318.144
637.44904,1.5145159,106.92237,-0.34074336,68.79496,23.99156,-9.914743,2020-12-11 16:12:02.592,24318.144
637.66034,1.5141805,107.66386,-0.33948272,68.84195,24.028189,-10.110275,2020-12-11 16:12:02.592,24318.144
638.0392,1.5141805,106.89315,-0.34006387,68.88372,24.064817,-10.443748,2020-12-11 16:12:02.592,24318.144
638.418,1.5141805,107.236946,-0.34084022,68.92288,24.100368,-10.028055,2020-12-11 16:12:03.456,24319.008
638.80054,1.5153997,107.56046,-0.34200102,68.94898,24.136995,-9.680317,2020-12-11 16:12:03.456,24319.008
639.1757,1.5140343,106.830215,-0.3418088,68.97248,24.173624,-9.577213,2020-12-11 16:12:03.456,24319.008
639.6311,1.5144523,106.771805,-0.3413245,69.01686,24.209175,-10.349133,2020-12-11 16:12:04.320,24319.872
640.1156,1.5143371,107.24142,-0.34151673,69.07691,24.244726,-10.704462,2020-12-11 16:12:04.320,24319.872
640.3123,1.5142008,106.52688,-0.34200102,69.16567,24.282433,-10.917038,2020-12-11 16:12:04.320,24319.872
640.69116,1.5142008,106.58758,-0.3416136,69.285774,24.317984,-10.607309,2020-12-11 16:12:04.320,24319.872
641.07,1.5142008,106.94708,-0.3416136,69.364105,24.353535,-10.13095,2020-12-11 16:12:05.184,24320.736
641.44885,1.5142916,107.18524,-0.3424868,69.43199,24.39124,-10.641582,2020-12-11 16:12:05.184,24320.736
641.8277,1.5150028,107.76497,-0.3426805,69.4581,24.42679,-10.174608,2020-12-11 16:12:05.184,24320.736
642.1993,1.5129801,106.50669,-0.3431648,69.468544,24.462341,-9.823614,2020-12-11 16:12:06.048,24321.6
642.63275,1.5110418,107.81214,-0.3426805,69.4581,24.497892,-10.08072,2020-12-11 16:12:06.048,24321.6
643.1245,1.5084878,105.70676,-0.34258217,69.44244,24.534521,-9.700538,2020-12-11 16:12:06.048,24321.6
643.3176,1.5056967,106.09102,-0.34190565,69.42416,24.57115,-9.972578,2020-12-11 16:12:06.912,24322.464
643.68915,1.504476,107.37399,-0.34219623,69.42155,24.6067,-9.739781,2020-12-11 16:12:06.912,24322.464
644.0607,1.5030799,108.09748,-0.34209788,69.450264,24.642252,-10.3712015,2020-12-11 16:12:06.912,24322.464
644.4359,1.501503,107.767204,-0.34190565,69.49465,24.677803,-9.85803,2020-12-11 16:12:06.912,24322.464
644.8075,1.4983927,106.976265,-0.3418088,69.53643,24.713354,-9.509705,2020-12-11 16:12:07.776,24323.328
645.23737,1.4954617,108.61204,-0.3413245,69.60954,24.749983,-9.877803,2020-12-11 16:12:07.776,24323.328
645.71454,1.4934185,107.953674,-0.34074336,69.68527,24.785534,-10.311409,2020-12-11 16:12:07.776,24323.328
645.92584,1.49233,107.365,-0.34142137,69.755775,24.820007,-10.283293,2020-12-11 16:12:08.640,24324.192
646.2974,1.4899088,107.90426,-0.3424868,69.85762,24.855558,-9.910192,2020-12-11 16:12:08.640,24324.192
646.66895,1.4898885,107.17177,-0.3418088,69.922905,24.892187,-9.244146,2020-12-11 16:12:08.640,24324.192
647.0405,1.4896146,107.01673,-0.34238994,69.98558,24.927738,-8.867143,2020-12-11 16:12:08.640,24324.192
647.4158,1.4900373,107.814384,-0.3416136,70.01431,24.963287,-8.66431,2020-12-11 16:12:09.504,24325.056
647.86017,1.489358,107.6998,-0.34142137,70.05087,24.999916,-8.576882,2020-12-11 16:12:09.504,24325.056
648.33734,1.4898056,107.11559,-0.34190565,70.05348,25.035467,-8.619214,2020-12-11 16:12:09.504,24325.056
648.53046,1.4899088,107.672806,-0.3418088,70.12138,25.06994,-8.917575,2020-12-11 16:12:10.368,24325.92
648.902,1.4886881,108.69967,-0.3413245,70.18145,25.10657,-9.205112,2020-12-11 16:12:10.368,24325.92
649.2772,1.4899088,107.457115,-0.34171194,70.20235,25.14212,-9.102544,2020-12-11 16:12:10.368,24325.92
649.6488,1.4896334,106.34713,-0.3418088,70.18407,25.176594,-9.640025,2020-12-11 16:12:10.368,24325.92
650.024,1.4911592,108.71091,-0.34219623,70.137054,25.213223,-10.05997,2020-12-11 16:12:11.232,24326.784
650.3919,1.4886881,108.02783,-0.34258217,70.06654,25.248774,-9.891383,2020-12-11 16:12:11.232,24326.784
650.83997,1.489358,108.03683,-0.34219623,70.00909,25.285402,-9.140208,2020-12-11 16:12:11.232,24326.784
651.3172,1.4898251,108.275,-0.34238994,69.94902,25.319876,-8.883325,2020-12-11 16:12:12.096,24327.648
651.51025,1.4899088,107.92673,-0.3424868,69.904625,25.356504,-8.620273,2020-12-11 16:12:12.096,24327.648
651.88544,1.4898885,107.65486,-0.34151673,69.888954,25.392056,-8.351762,2020-12-11 16:12:12.096,24327.648
652.257,1.4896146,108.43004,-0.34035593,70.00386,25.427607,-8.795701,2020-12-11 16:12:12.096,24327.648
652.6286,1.4901352,108.176125,-0.34122765,70.12399,25.463158,-9.14535,2020-12-11 16:12:12.960,24328.512
653.0038,1.4911093,106.50441,-0.3416136,70.38256,25.498709,-8.904151,2020-12-11 16:12:12.960,24328.512
653.43365,1.4906833,108.87719,-0.3411293,70.6307,25.53426,-9.315987,2020-12-11 16:12:12.960,24328.512
653.9254,1.4898056,108.83225,-0.34054816,70.750854,25.56981,-8.930598,2020-12-11 16:12:13.824,24329.376
654.12213,1.4911093,108.13342,-0.33987164,70.81355,25.605362,-8.68422,2020-12-11 16:12:13.824,24329.376
654.4937,1.4899088,108.0346,-0.3404513,70.77959,25.64199,-8.784121,2020-12-11 16:12:13.824,24329.376
654.86523,1.4911093,108.77156,-0.34064502,70.69077,25.676464,-8.79633,2020-12-11 16:12:13.824,24329.376
655.2405,1.4918683,108.960304,-0.33919215,70.573235,25.710938,-8.598477,2020-12-11 16:12:14.688,24330.24
655.61206,1.4912796,107.90426,-0.339967,70.42435,25.748642,-8.327182,2020-12-11 16:12:14.688,24330.24
656.04553,1.4918679,108.50192,-0.34074336,70.33032,25.783117,-8.941253,2020-12-11 16:12:14.688,24330.24
656.5227,1.491083,109.05466,-0.339967,70.19451,25.819744,-8.781,2020-12-11 16:12:15.552,24331.104
656.73035,1.4911093,108.77607,-0.3392905,70.06654,25.855295,-8.625393,2020-12-11 16:12:15.552,24331.104
657.1056,1.49233,109.32205,-0.34054816,69.977745,25.88977,-8.834313,2020-12-11 16:12:15.552,24331.104
657.4771,1.4911093,108.64574,-0.33957958,69.91246,25.926397,-9.172891,2020-12-11 16:12:16.416,24331.968
657.8487,1.4907415,108.45475,-0.34093708,69.83673,25.960873,-9.266607,2020-12-11 16:12:16.416,24331.968
658.22394,1.4923,108.33341,-0.34151673,69.77928,25.998577,-9.385755,2020-12-11 16:12:16.416,24331.968
658.59546,1.4911093,109.06365,-0.34142137,69.76361,26.03305,-9.291138,2020-12-11 16:12:16.416,24331.968
659.0435,1.4917393,108.517685,-0.33987164,69.72183,26.06968,-9.895272,2020-12-11 16:12:17.280,24332.832
659.50616,1.4922606,108.13342,-0.34025908,69.74272,26.10523,-9.440491,2020-12-11 16:12:17.280,24332.832
659.7138,1.4911093,109.21422,-0.34016073,69.82367,26.140781,-10.050907,2020-12-11 16:12:17.280,24332.832
660.08905,1.49233,108.49069,-0.34025908,69.925514,26.175255,-10.384214,2020-12-11 16:12:18.144,24333.696
660.4606,1.4918494,109.31306,-0.3397748,70.03781,26.211884,-9.961922,2020-12-11 16:12:18.144,24333.696
660.83215,1.4911592,109.587204,-0.339967,70.20757,26.248512,-9.796975,2020-12-11 16:12:18.144,24333.696
661.20734,1.49233,108.45475,-0.34035593,70.440025,26.282986,-9.983113,2020-12-11 16:12:18.144,24333.696
661.64087,1.4918679,108.31317,-0.33957958,70.66466,26.319614,-10.232272,2020-12-11 16:12:19.008,24334.56
662.11804,1.4922606,109.39169,-0.3392905,70.936325,26.355165,-10.505349,2020-12-11 16:12:19.008,24334.56
662.3257,1.49233,108.517685,-0.33987164,71.12181,26.390717,-10.441007,2020-12-11 16:12:19.008,24334.56
662.68634,1.4931008,108.780556,-0.33967644,71.2864,26.426268,-10.560938,2020-12-11 16:12:19.872,24335.424
663.07245,1.49233,109.35128,-0.33987164,71.48759,26.462896,-10.090891,2020-12-11 16:12:19.872,24335.424
663.4477,1.492995,109.67708,-0.34006387,71.65481,26.49737,-10.306345,2020-12-11 16:12:19.872,24335.424
663.8229,1.4935493,109.01648,-0.34054816,71.85602,26.533997,-9.572286,2020-12-11 16:12:19.872,24335.424
664.25275,1.4930725,108.83448,-0.3413245,72.031105,26.569548,-9.64402,2020-12-11 16:12:20.736,24336.288
664.7299,1.4922409,110.26575,-0.34006387,72.29767,26.605099,-9.903055,2020-12-11 16:12:20.736,24336.288
664.9412,1.4935507,109.77819,-0.34074336,72.55119,26.639574,-9.469403,2020-12-11 16:12:20.736,24336.288
665.3128,1.4935507,109.277115,-0.33957958,72.78383,26.675125,-8.873289,2020-12-11 16:12:21.600,24337.152
665.688,1.4935507,107.90874,-0.3397748,73.136734,26.711752,-9.012984,2020-12-11 16:12:21.600,24337.152
666.0596,1.492995,109.780426,-0.339967,73.32497,26.747303,-9.165526,2020-12-11 16:12:21.600,24337.152
666.43475,1.4934219,109.5535,-0.3404513,73.48445,26.782854,-9.412557,2020-12-11 16:12:21.600,24337.152
666.8683,1.4942771,109.40069,-0.34103245,73.54981,26.818405,-9.474143,2020-12-11 16:12:22.464,24338.016
667.34546,1.4933074,109.60743,-0.34025908,73.50014,26.855034,-9.067833,2020-12-11 16:12:22.464,24338.016
667.5531,1.4935507,109.77143,-0.34035593,73.26745,26.890585,-8.868405,2020-12-11 16:12:22.464,24338.016
667.92834,1.4935507,109.12206,-0.34016073,72.99557,26.925058,-8.90757,2020-12-11 16:12:23.328,24338.88
668.29987,1.49233,109.5018,-0.3413245,72.75507,26.963842,-9.505459,2020-12-11 16:12:23.328,24338.88
668.6751,1.492995,110.00512,-0.34142137,72.48062,26.997238,-9.114941,2020-12-11 16:12:23.328,24338.88
669.04663,1.4934219,109.88377,-0.34122765,72.24017,27.03279,-8.740257,2020-12-11 16:12:23.328,24338.88
669.4219,1.4935507,108.306465,-0.34103245,71.98668,27.069418,-8.990553,2020-12-11 16:12:24.192,24339.744
669.83716,1.4931859,110.13546,-0.3397748,71.79852,27.104969,-9.874189,2020-12-11 16:12:24.192,24339.744
670.3326,1.4934381,110.27475,-0.34093708,71.62607,27.14052,-10.291551,2020-12-11 16:12:24.192,24339.744
670.5402,1.4935507,110.48373,-0.34025908,71.44055,27.176071,-9.9875965,2020-12-11 16:12:25.056,24340.608
670.9008,1.4942122,110.55114,-0.34035593,71.29424,27.213776,-9.471704,2020-12-11 16:12:25.056,24340.608
671.287,1.492995,109.70178,-0.34074336,71.22893,27.247173,-9.42653,2020-12-11 16:12:25.056,24340.608
671.6622,1.4934219,110.35115,-0.34093708,71.21064,27.283802,-10.195695,2020-12-11 16:12:25.920,24341.472
672.03375,1.4935507,110.85447,-0.33967644,71.23676,27.320429,-10.31631,2020-12-11 16:12:25.920,24341.472
672.4672,1.4930525,110.564606,-0.33957958,71.278564,27.354902,-10.449905,2020-12-11 16:12:25.920,24341.472
672.94446,1.4934381,109.11759,-0.3397748,71.349106,27.390453,-11.068663,2020-12-11 16:12:25.920,24341.472
673.1557,1.4935303,110.44327,-0.33987164,71.547676,27.426004,-11.862315,2020-12-11 16:12:26.784,24342.336
673.5273,1.4935507,111.12182,-0.34074336,71.819435,27.462633,-12.056296,2020-12-11 16:12:26.784,24342.336
673.9025,1.4935507,110.22081,-0.34054816,72.11996,27.498184,-11.943167,2020-12-11 16:12:26.784,24342.336
674.27405,1.4929763,110.48373,-0.33899844,72.39176,27.53589,-11.455047,2020-12-11 16:12:27.648,24343.2
674.6347,1.4945627,112.32168,-0.3392905,72.61392,27.570364,-10.9940195,2020-12-11 16:12:27.648,24343.2
675.08276,1.4942571,110.634254,-0.33987164,72.836105,27.604837,-10.819326,2020-12-11 16:12:27.648,24343.2
675.56,1.4933269,110.23428,-0.34054816,73.00079,27.642544,-10.935297,2020-12-11 16:12:27.648,24343.2
675.76764,1.4935507,111.418434,-0.3411293,73.13412,27.677017,-11.143662,2020-12-11 16:12:28.512,24344.064
676.1428,1.4935507,110.89713,-0.34151673,73.22039,27.713646,-11.065178,2020-12-11 16:12:28.512,24344.064
676.518,1.494751,110.49944,-0.34084022,73.29098,27.749197,-11.339307,2020-12-11 16:12:28.512,24344.064
676.8896,1.4941031,110.29722,-0.34122765,73.30666,27.784748,-11.460174,2020-12-11 16:12:29.376,24344.928
677.25024,1.4946938,110.72861,-0.34122765,73.31451,27.8203,-11.159154,2020-12-11 16:12:29.376,24344.928
677.6218,1.4943668,110.88142,-0.33987164,73.26222,27.85585,-11.38932,2020-12-11 16:12:29.376,24344.928
678.0699,1.4942771,111.67459,-0.34016073,73.16026,27.891401,-10.900429,2020-12-11 16:12:29.376,24344.928
678.54706,1.4934185,110.546616,-0.34122765,73.07137,27.928028,-10.878082,2020-12-11 16:12:30.240,24345.792
678.75836,1.4947714,111.60043,-0.34200102,72.91453,27.962503,-11.29711,2020-12-11 16:12:30.240,24345.792
679.11536,1.4935507,110.68143,-0.34064502,72.76814,27.99913,-11.736251,2020-12-11 16:12:30.240,24345.792
679.48694,1.492995,111.03646,-0.34074336,72.608696,28.034681,-11.665316,2020-12-11 16:12:31.104,24346.656
679.8621,1.4935493,111.80941,-0.34025908,72.47801,28.070232,-11.869271,2020-12-11 16:12:31.104,24346.656
680.7874,1.4934381,110.225334,-0.3397748,72.06507,28.142412,-11.612556,2020-12-11 16:12:31.104,24346.656
680.99866,1.4935507,112.022865,-0.34054816,71.91089,28.17904,-12.236661,2020-12-11 16:12:31.968,24347.52
681.37024,1.4935507,111.49931,-0.34190565,71.78807,28.213514,-12.141049,2020-12-11 16:12:31.968,24347.52
681.7454,1.4934146,111.00723,-0.34209788,71.77762,28.249065,-12.030449,2020-12-11 16:12:31.968,24347.52
682.117,1.4934146,111.195984,-0.3416136,71.80898,28.285694,-12.211151,2020-12-11 16:12:32.832,24348.384
682.4922,1.4939759,111.3735,-0.3416136,71.89783,28.322323,-12.2539425,2020-12-11 16:12:32.832,24348.384
682.9257,1.4941031,111.30157,-0.34277737,72.04939,28.357874,-12.069124,2020-12-11 16:12:32.832,24348.384
683.4029,1.4934185,111.337555,-0.3426805,72.20881,28.393425,-11.813144,2020-12-11 16:12:32.832,24348.384
683.6142,1.4946313,111.59142,-0.34258217,72.39437,28.427898,-11.91653,2020-12-11 16:12:33.696,24349.248
683.9712,1.494751,110.13993,-0.34142137,72.50676,28.464527,-12.205913,2020-12-11 16:12:33.696,24349.248
